Actual,Predicted,obs_ci_lower,obs_ci_upper,Datetime
0.0,0.38491589454601216,-1.945004254810618,2.7148360439026424,2016-06-02 16:00:00-04:00
0.0,0.5232421376235852,-1.8057741951925022,2.8522584704396725,2016-06-02 17:00:00-04:00
0.0,0.5298169234626607,-1.799047731894007,2.8586815788193287,2016-06-02 20:00:00-04:00
0.0,0.5270544355891554,-1.8019191924156135,2.8560280635939246,2016-06-02 21:00:00-04:00
0.0,0.4760666648634349,-1.852481428573455,2.8046147583003247,2016-06-02 22:00:00-04:00
0.0,0.6508340540833858,-1.6776230558219956,2.9792911639887674,2016-06-02 23:00:00-04:00
0.0,0.3005002217859865,-2.0274373188730967,2.6284377624450697,2016-06-03 00:00:00-04:00
0.0,0.3886415123430877,-1.9392743486951347,2.71655737338131,2016-06-03 01:00:00-04:00
0.0,0.34176737019870995,-1.9861548220504797,2.6696895624478993,2016-06-03 02:00:00-04:00
0.0,0.31440781032235,-2.013514490653611,2.6423301112983104,2016-06-03 03:00:00-04:00
0.0,0.4963616669273946,-1.8315964200644541,2.824319753919243,2016-06-03 04:00:00-04:00
0.0,0.6059378704066557,-1.7220148987196566,2.933890639532968,2016-06-03 05:00:00-04:00
0.0,0.33187958192780825,-1.9960886033050154,2.659847767160632,2016-06-03 06:00:00-04:00
1.0,0.35755377215625495,-1.970234309611531,2.685341853924041,2016-06-03 07:00:00-04:00
0.0,0.40039732987451193,-1.9282248717638781,2.729019531512902,2016-06-03 08:00:00-04:00
0.0,0.47392407766846545,-1.854742189332111,2.802590344669042,2016-06-03 09:00:00-04:00
0.0,0.4110236622276845,-1.917283319597158,2.7393306440525267,2016-06-03 10:00:00-04:00
0.0,0.46398612527696137,-1.8644402544894794,2.7924125050434023,2016-06-03 11:00:00-04:00
0.0,0.4482791020187164,-1.8803605630042353,2.776918767041668,2016-06-03 12:00:00-04:00
1.0,0.48832495955113975,-1.8405231607595813,2.817173079861861,2016-06-03 13:00:00-04:00
0.0,0.3935790765272433,-1.9356524960526558,2.722810649107142,2016-06-03 14:00:00-04:00
1.0,0.48115103579078433,-1.8482596239985818,2.8105616955801502,2016-06-03 15:00:00-04:00
1.0,0.3558783534013926,-1.9728776824023377,2.684634389205123,2016-06-03 16:00:00-04:00
0.0,0.43543055645183665,-1.8937406534359542,2.7646017663396276,2016-06-03 17:00:00-04:00
1.0,0.4563750820199008,-1.8723786050403801,2.7851287690801816,2016-06-03 18:00:00-04:00
0.0,0.4912570218193468,-1.8370899516026165,2.81960399524131,2016-06-03 19:00:00-04:00
1.0,0.6625911883082589,-1.6653656862620527,2.9905480628785703,2016-06-03 20:00:00-04:00
1.0,0.6436082181173277,-1.6843360692691274,2.971552505503783,2016-06-03 21:00:00-04:00
0.0,0.6190654495690606,-1.708942653442762,2.9470735525808833,2016-06-03 22:00:00-04:00
1.0,0.7053214959906424,-1.6230372739567036,3.0336802659379885,2016-06-03 23:00:00-04:00
1.0,0.3568995071609448,-1.9712029171047283,2.685001931426618,2016-06-04 00:00:00-04:00
0.0,0.3897593865341226,-1.938207077586037,2.7177258506542823,2016-06-04 01:00:00-04:00
1.0,0.39211537466640006,-1.9358504834587928,2.720081232791593,2016-06-04 02:00:00-04:00
1.0,0.2820865950403989,-2.045810617663184,2.6099838077439816,2016-06-04 03:00:00-04:00
0.0,0.49624209373077754,-1.8316507482757487,2.8241349357373036,2016-06-04 04:00:00-04:00
1.0,0.6624773192299991,-1.6654075680229419,2.9903622064829403,2016-06-04 05:00:00-04:00
1.0,0.5721147328266367,-1.7557749281256974,2.900004393778971,2016-06-04 06:00:00-04:00
0.0,0.46772102812807814,-1.8602348282277883,2.7956768844839446,2016-06-04 07:00:00-04:00
1.0,0.6519945150618902,-1.676557018947447,2.9805460490712274,2016-06-04 08:00:00-04:00
0.0,0.45711593092620273,-1.8714146260689355,2.785646487921341,2016-06-04 09:00:00-04:00
1.0,0.3265070881035012,-2.0016829603300135,2.654697136537016,2016-06-04 10:00:00-04:00
1.0,0.4491124565641528,-1.8790209884748021,2.7772459016031075,2016-06-04 11:00:00-04:00
0.0,0.443815521391278,-1.88450665394616,2.772137696728716,2016-06-04 12:00:00-04:00
1.0,0.37473493637606703,-1.9547066667308761,2.70417653948301,2016-06-04 13:00:00-04:00
0.0,0.32823249040175495,-1.9999509722109203,2.6564159530144305,2016-06-04 14:00:00-04:00
1.0,0.546873679611174,-1.7822618755780406,2.8760092348003887,2016-06-04 15:00:00-04:00
1.0,0.40764747768402304,-1.9217444691429642,2.73703942451101,2016-06-04 16:00:00-04:00
0.0,0.4446448608401259,-1.8839162751065424,2.7732059967867944,2016-06-04 17:00:00-04:00
1.0,0.48182847923009486,-1.84669785994934,2.8103548184095297,2016-06-04 18:00:00-04:00
0.0,0.6248230863846549,-1.703525740747715,2.953171913517025,2016-06-04 19:00:00-04:00
1.0,0.5257221935228267,-1.8022364270353477,2.853680814081001,2016-06-04 20:00:00-04:00
1.0,0.6402937610736609,-1.6876981786695602,2.9682857008168817,2016-06-04 21:00:00-04:00
0.0,0.7055425763963814,-1.6235701867507368,3.0346553395435,2016-06-04 22:00:00-04:00
1.0,0.6456858593525658,-1.682033904666453,2.9734056233715846,2016-06-04 23:00:00-04:00
1.0,0.360489396524754,-1.9667873071350808,2.6877661001845885,2016-06-05 00:00:00-04:00
0.0,0.3196679357916754,-2.0074713314453714,2.6468072030287217,2016-06-05 01:00:00-04:00
1.0,0.44758548882509674,-1.8800310169455707,2.775201994595764,2016-06-05 02:00:00-04:00
